# Label,Runtime,INST_Tot,ENERGY_Tot,ENERGY_Proc,ENERGY_DRAM,Energy_Efficiency,EXEC,IPC,FREQ,AFREQ,L3MISS_Rate,L2MISS_Rate,L3HIT,L2HIT,L3MPI,L2MPI,READ_Rate,WRITE_Rate,INST_Rate,POWER_Total,POWER_Proc,POWER_DRAM
0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_2101000,27.187,12875000.0,16387.96,15276.0,1111.96,785.637748689,1.41111111111,1.15407407407,1.22074074074,1.23111111111,3.46010961121,980.431824034,0.996555555556,0.457074074074,7.32666666667e-06,0.00206740740741,0.319086328024,0.107477838673,473571.92776,602.786625961,561.886195608,40.9004303527
0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_2100000,33.251,13086000.0,16874.43,15792.1,1082.33,775.492861092,1.16724242424,1.18303030303,0.987242424242,1.0,2.3340651409,795.524946618,0.996909090909,0.467303030303,5.99696969697e-06,0.00202696969697,0.23695527954,0.0936964301826,393552.073622,507.486391387,474.936092148,32.5502992391
0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_2000000,35.305,12975000.0,13908.0,13089.4,818.6,932.916307161,1.087,1.14914285714,0.948428571429,0.952,2.15748477553,749.92210735,0.996971428571,0.462542857143,5.86428571429e-06,0.00204257142857,0.226483500921,0.0913836567058,367511.683897,393.938535618,370.752018128,23.1865174904
0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_1900000,37.341,13277000.0,13665.11,12760.9,904.21,971.598472314,1.05421621622,1.18027027027,0.898837837838,0.905,2.12393883399,723.387161565,0.996945945946,0.459945945946,6.00972972973e-06,0.00203837837838,0.224230738331,0.0919311212876,355560.911599,365.954580756,341.739642752,24.2149380038
0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_1800000,39.365,13190000.0,13500.61,12580.1,920.51,976.992891432,0.993,1.17128205128,0.850051282051,0.857,2.01270163851,693.966721707,0.996948717949,0.452025641026,6.04179487179e-06,0.00207743589744,0.216918582497,0.0903696176807,335069.22393,342.959735806,319.575765274,23.3839705322
0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_1700000,41.403,13168000.0,13392.42,12358.6,1033.82,983.24275971,0.946609756098,1.18048780488,0.804707317073,0.809975609756,1.91701084462,630.244185204,0.996926829268,0.471146341463,6.06487804878e-06,0.00198390243902,0.209211892858,0.0880564210323,318044.586141,323.464966307,298.49527812,24.9696881868
0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_1600000,44.46,13218000.0,13571.31,12349.5,1221.81,973.966404128,0.885227272727,1.1725,0.755681818182,0.762,1.84817813765,600.652271705,0.996909090909,0.463295454545,6.25159090909e-06,0.00201659090909,0.206905083221,0.084820062978,297300.944669,305.247638327,277.766531714,27.4811066127
0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_1500000,47.554,13227000.0,13502.76,12411.9,1090.86,979.577508598,0.826574468085,1.1685106383,0.708765957447,0.714,1.67367624175,584.472389284,0.996914893617,0.445595744681,6.07446808511e-06,0.0021029787234,0.193001640241,0.0833284266308,278146.948732,283.945830004,261.00643479,22.9393952139
0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_1400000,50.595,13136000.0,13620.51,12432.5,1188.01,964.427910555,0.77242,1.1706,0.66252,0.667,1.56082616859,527.285304872,0.99692,0.46646,6.0562e-06,0.0020356,0.185512402411,0.0812550647297,259630.398261,269.206640972,245.725862239,23.4807787331
0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_1300000,54.674,13083000.0,13931.16,12644.1,1287.06,939.117776266,0.712277777778,1.16166666667,0.613240740741,0.619,1.46614478546,494.842155321,0.996907407407,0.456240740741,6.19166666667e-06,0.00206592592593,0.176025167356,0.0802794747046,239291.07071,254.804111644,231.263489044,23.5406225994
